# PROTOCOL-TYPE ROSTER — every @JsonSubTypes tag the pinned engine's protocol jars declare (+ the extension registry),
# COVERED when a source in the engine corpus, the fixtures or our own test snippets reaches it (ProtocolRosterCensusTest).
# THE LEDGER IS THIS FILE: a bump that adds or removes a tag, or moves a tag between COVERED and UNCOVERED, is a reviewed diff. Regenerate: -Droster.generate=1.
parentIdQuery	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.ParentIdQuery	UNCOVERED
partialClass	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.result.PartialClassResultType	UNCOVERED
path	org.finos.legend.engine.protocol.pure.v1.model.valueSpecification.ClassInstanceWrapper	UNCOVERED
pathHierarchyTokenizer	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.PathHierarchyTokenizer	UNCOVERED
patternCaptureTokenFilter	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.PatternCaptureTokenFilter	UNCOVERED
patternReplaceCharFilter	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.PatternReplaceCharFilter	UNCOVERED
patternReplaceTokenFilter	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.PatternReplaceTokenFilter	UNCOVERED
patternTokenizer	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.PatternTokenizer	UNCOVERED
percentileRanksAggregation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.PercentileRanksAggregation	UNCOVERED
percentilesAggregateBase	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.PercentilesAggregateBase	UNCOVERED
percentilesAggregation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.PercentilesAggregation	UNCOVERED
percentilesBucketAggregate	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.PercentilesBucketAggregate	UNCOVERED
percentilesBucketAggregation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.PercentilesBucketAggregation	UNCOVERED
percolateQuery	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.PercolateQuery	UNCOVERED
percolatorProperty	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.mapping.PercolatorProperty	UNCOVERED
persistence	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.persistence.Persistence	COVERED
persistenceContext	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.persistence.PersistenceContext	COVERED
phoneticTokenFilter	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.PhoneticTokenFilter	UNCOVERED
phraseSuggest	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.global.search.types.PhraseSuggest	UNCOVERED
phraseSuggester	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.global.search.types.PhraseSuggester	UNCOVERED
pinnedQuery	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.PinnedQuery	UNCOVERED
pipelineAggregationBase	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.PipelineAggregationBase	UNCOVERED
platform	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.nodes.PureExpressionPlatformExecutionNode	UNCOVERED
platformGlobalGraphFetchExecutionNode	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.nodes.graphFetch.PlatformGlobalGraphFetchExecutionNode	UNCOVERED
platformMerge	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.nodes.PlatformMergeExecutionNode	UNCOVERED
platformPrimitiveQualifierLocalGraphFetchExecutionNode	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.nodes.graphFetch.PlatformPrimitiveQualifierLocalGraphFetchExecutionNode	UNCOVERED
platformUnion	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.nodes.PlatformUnionExecutionNode	UNCOVERED
pointProperty	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.mapping.PointProperty	UNCOVERED
pointer	org.finos.legend.engine.protocol.pure.v1.model.context.PureModelContextPointer	UNCOVERED
porterStemTokenFilter	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.PorterStemTokenFilter	UNCOVERED
positionalParameterExpression	org.finos.legend.engine.protocol.sql.metamodel.PositionalParameterExpression	UNCOVERED
predicateTokenFilter	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.PredicateTokenFilter	UNCOVERED
prefixQuery	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.PrefixQuery	UNCOVERED
primitiveSchemaColumn	org.finos.legend.engine.protocol.sql.schema.metamodel.PrimitiveSchemaColumn	UNCOVERED
primitiveType	org.finos.legend.engine.protocol.pure.v1.model.valueSpecification.deprecated.PrimitiveType	UNCOVERED
primitiveTypeValue	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.persistence.service.parameter.PrimitiveTypeValue	COVERED
processingMilestoning	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.store.relational.model.milestoning.ProcessingMilestoning	COVERED
processingSnapshotMilestoning	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.store.relational.model.milestoning.ProcessingSnapshotMilestoning	COVERED
processingTime	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.persistence.relational.temporality.processing.ProcessingDateTime	COVERED
profile	org.finos.legend.engine.protocol.pure.m3.extension.Profile	COVERED
projectStage	org.finos.legend.engine.protocol.mongodb.schema.metamodel.aggregation.ProjectStage	UNCOVERED
properties	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.authentication.vault.PropertiesFileSecret	UNCOVERED
property	org.finos.legend.engine.protocol.pure.m3.valuespecification.AppliedProperty	COVERED
propertyGraphFetchTree	org.finos.legend.engine.protocol.pure.dsl.graph.valuespecification.constant.classInstance.PropertyGraphFetchTree	COVERED
propertyPath	org.finos.legend.engine.protocol.pure.dsl.path.valuespecification.constant.classInstance.PropertyPathElement	COVERED
protocolObjectValidationContext	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.nodes.ProtocolObjectValidationContext	UNCOVERED
pure	org.finos.legend.engine.protocol.pure.v1.model.context.PureSDLC	UNCOVERED
pureExp	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.nodes.PureExpressionPlatformExecutionNode	UNCOVERED
pureInstance	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.store.modelToModel.mapping.PureInstanceClassMapping	COVERED
pureMultiExecution	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.service.PureMultiExecution	COVERED
purePropertyMapping	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.store.modelToModel.mapping.PurePropertyMapping	COVERED
pureSingleExecution	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.service.PureSingleExecution	COVERED
qualifiedNameReference	org.finos.legend.engine.protocol.sql.metamodel.QualifiedNameReference	UNCOVERED
qualifiedProperty	org.finos.legend.engine.protocol.pure.v1.model.valueSpecification.deprecated.AppliedQualifiedProperty	UNCOVERED
quantifiedComparisonExpression	org.finos.legend.engine.protocol.sql.metamodel.QuantifiedComparisonExpression	UNCOVERED
query	org.finos.legend.engine.protocol.sql.metamodel.Query	UNCOVERED
queryBody	org.finos.legend.engine.protocol.sql.metamodel.QueryBody	UNCOVERED
queryExprKeyValue	org.finos.legend.engine.protocol.mongodb.schema.metamodel.aggregation.QueryExprKeyValue	UNCOVERED
queryOperation	org.finos.legend.engine.protocol.deephaven.metamodel.QueryOperation	UNCOVERED
querySpecification	org.finos.legend.engine.protocol.sql.metamodel.QuerySpecification	UNCOVERED
queryStringQuery	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.QueryStringQuery	UNCOVERED
queryWithScope	org.finos.legend.engine.protocol.sql.metamodel.QueryWithScope	UNCOVERED
rangeAggregate	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.RangeAggregate	UNCOVERED
rangeAggregation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.RangeAggregation	UNCOVERED
rangeBucket	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.RangeBucket	UNCOVERED
rangePropertyBase	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.mapping.RangePropertyBase	UNCOVERED
rangeQueryBase	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.RangeQueryBase	UNCOVERED
rankFeatureFunctionLinear	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.RankFeatureFunctionLinear	UNCOVERED
rankFeatureFunctionLogarithm	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.RankFeatureFunctionLogarithm	UNCOVERED
rankFeatureFunctionSaturation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.RankFeatureFunctionSaturation	UNCOVERED
rankFeatureFunctionSigmoid	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.RankFeatureFunctionSigmoid	UNCOVERED
rankFeatureProperty	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.mapping.RankFeatureProperty	UNCOVERED
rankFeatureQuery	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.RankFeatureQuery	UNCOVERED
rankFeaturesProperty	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.mapping.RankFeaturesProperty	UNCOVERED
rareTermsAggregation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.RareTermsAggregation	UNCOVERED
rateAggregate	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.RateAggregate	UNCOVERED
rateAggregation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.RateAggregation	UNCOVERED
recordTypeConstructor	org.finos.legend.engine.protocol.haskell.metamodel.RecordTypeConstructor	UNCOVERED
redshift	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.store.relational.connection.specification.RedshiftDatasourceSpecification	COVERED
reference	org.finos.legend.engine.protocol.pure.v1.model.data.DataElementReference	COVERED
referenceDataResolver	org.finos.legend.engine.protocol.pure.v1.model.data.ReferenceDataResolver	COVERED
regExType	org.finos.legend.engine.protocol.mongodb.schema.metamodel.RegExType	UNCOVERED
regexpQuery	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.RegexpQuery	UNCOVERED
relation	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.mapping.relationFunction.RelationFunctionClassMapping	COVERED
relationAccessor	org.finos.legend.engine.protocol.pure.v1.model.data.relation.RelationElementsData	COVERED
relationFunctionEmbeddedPropertyMapping	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.mapping.relationFunction.RelationFunctionEmbeddedPropertyMapping	COVERED
relationFunctionPropertyMapping	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.mapping.relationFunction.RelationFunctionPropertyMapping	COVERED
relationType	org.finos.legend.engine.protocol.pure.m3.relation.RelationType	COVERED
relational	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.store.relational.model.Database	COVERED
relationalBlock	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.nodes.RelationalBlockExecutionNode	UNCOVERED
relationalCSVData	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.store.relational.data.RelationalCSVData	COVERED
relationalClassInstantiation	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.nodes.RelationalClassInstantiationExecutionNode	UNCOVERED
relationalClassQueryTempTableGraphFetch	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.nodes.graphFetch.RelationalClassQueryTempTableGraphFetchExecutionNode	UNCOVERED
relationalCrossRootGraphFetchExecutionNode	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.nodes.graphFetch.RelationalCrossRootGraphFetchExecutionNode	UNCOVERED
relationalCrossRootQueryTempTableGraphFetch	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.nodes.graphFetch.RelationalCrossRootQueryTempTableGraphFetchExecutionNode	UNCOVERED
relationalDataTypeInstantiation	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.nodes.RelationalDataTypeInstantiationExecutionNode	UNCOVERED
relationalGraphFetchExecutionNode	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.nodes.graphFetch.RelationalGraphFetchExecutionNode	UNCOVERED
relationalLambda	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.store.relational.model.operation.RelationalLambda	COVERED
relationalMapper	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.mapper.RelationalMapper	COVERED
relationalPersistenceTarget	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.persistence.relational.sink.RelationalPersistenceTarget	COVERED
relationalPrimitiveQueryGraphFetch	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.nodes.graphFetch.RelationalPrimitiveQueryGraphFetchExecutionNode	UNCOVERED
relationalPropertyMapping	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.store.relational.mapping.RelationalPropertyMapping	COVERED
relationalRelationDataInstantiation	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.nodes.RelationalRelationDataInstantiationExecutionNode	UNCOVERED
relationalRootGraphFetchExecutionNode	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.nodes.graphFetch.RelationalRootGraphFetchExecutionNode	UNCOVERED
relationalRootQueryTempTableGraphFetch	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.nodes.graphFetch.RelationalRootQueryTempTableGraphFetchExecutionNode	UNCOVERED
relationalSave	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.nodes.RelationalSaveNode	UNCOVERED
relationalSink	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.persistence.persister.sink.RelationalSink	COVERED
relationalTdsInstantiation	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.nodes.RelationalTdsInstantiationExecutionNode	UNCOVERED
relationalTempTableGraphFetchExecutionNode	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.nodes.graphFetch.RelationalTempTableGraphFetchExecutionNode	UNCOVERED
remoteProcedureCall	org.finos.legend.engine.protocol.protobuf3.metamodel.RemoteProcedureCall	UNCOVERED
removeDuplicatesTokenFilter	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.RemoveDuplicatesTokenFilter	UNCOVERED
reservedFieldNames	org.finos.legend.engine.protocol.protobuf3.metamodel.ReservedFieldNames	UNCOVERED
reservedFieldRanges	org.finos.legend.engine.protocol.protobuf3.metamodel.ReservedFieldRanges	UNCOVERED
restService	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.nodes.RestServiceExecutionNode	UNCOVERED
resultSet	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.nodes.graphFetch.LoadFromResultSetAsValueTuplesTempTableStrategy	UNCOVERED
reverseNestedAggregate	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.ReverseNestedAggregate	UNCOVERED
reverseNestedAggregation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.ReverseNestedAggregation	UNCOVERED
reverseTokenFilter	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.ReverseTokenFilter	UNCOVERED
rootGraphFetchTree	org.finos.legend.engine.protocol.pure.dsl.graph.valuespecification.constant.classInstance.RootGraphFetchTree	COVERED
roundWithScaleOperation	org.finos.legend.engine.protocol.deephaven.metamodel.RoundWithScaleOperation	UNCOVERED
runtime	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.runtime.PackageableRuntime	COVERED
runtimeInstance	org.finos.legend.engine.protocol.pure.v1.model.valueSpecification.ClassInstanceWrapper	UNCOVERED
runtimePointer	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.runtime.RuntimePointer	COVERED
sFixed32	org.finos.legend.engine.protocol.protobuf3.metamodel.SFixed32	UNCOVERED
sFixed64	org.finos.legend.engine.protocol.protobuf3.metamodel.SFixed64	UNCOVERED
sInt32	org.finos.legend.engine.protocol.protobuf3.metamodel.SInt32	UNCOVERED
sInt64	org.finos.legend.engine.protocol.protobuf3.metamodel.SInt64	UNCOVERED
samplerAggregate	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.SamplerAggregate	UNCOVERED
samplerAggregation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.SamplerAggregation	UNCOVERED
scalarType	org.finos.legend.engine.protocol.protobuf3.metamodel.ScalarType	UNCOVERED
scalarTypeDefinition	org.finos.legend.engine.protocol.graphQL.metamodel.typeSystem.ScalarTypeDefinition	UNCOVERED
scaledFloatNumberProperty	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.mapping.ScaledFloatNumberProperty	UNCOVERED
schema	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.store.relational.connection.postprocessor.SchemaNameMapper	COVERED
schemaDefinition	org.finos.legend.engine.protocol.graphQL.metamodel.typeSystem.SchemaDefinition	UNCOVERED
scriptQuery	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.ScriptQuery	UNCOVERED
scriptScoreQuery	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.ScriptScoreQuery	UNCOVERED
scriptedMetricAggregate	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.ScriptedMetricAggregate	UNCOVERED
scriptedMetricAggregation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.ScriptedMetricAggregation	UNCOVERED
searchAsYouTypeProperty	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.mapping.SearchAsYouTypeProperty	UNCOVERED
searchRequest	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.global.search.SearchRequest	UNCOVERED
searchedCaseExpression	org.finos.legend.engine.protocol.sql.metamodel.SearchedCaseExpression	UNCOVERED
sectionIndex	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.section.SectionIndex	COVERED
select	org.finos.legend.engine.protocol.sql.metamodel.Select	UNCOVERED
selectItem	org.finos.legend.engine.protocol.sql.metamodel.SelectItem	UNCOVERED
selectOperation	org.finos.legend.engine.protocol.deephaven.metamodel.SelectOperation	UNCOVERED
sequence	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.nodes.SequenceExecutionNode	UNCOVERED
serialDifferencingAggregation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.SerialDifferencingAggregation	UNCOVERED
service	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.store.service.model.Service	COVERED
serviceGroup	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.store.service.model.ServiceGroup	COVERED
serviceOption	org.finos.legend.engine.protocol.protobuf3.metamodel.ServiceOption	UNCOVERED
serviceParametersResolution	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.nodes.ServiceParametersResolutionExecutionNode	UNCOVERED
serviceStore	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.store.service.mapping.RootServiceStoreClassMapping	COVERED
serviceTest	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.service.ServiceTest	COVERED
serviceTestSuite	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.service.ServiceTestSuite	COVERED
setOperation	org.finos.legend.engine.protocol.sql.metamodel.SetOperation	UNCOVERED
shapeProperty	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.mapping.ShapeProperty	UNCOVERED
shapeQuery	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.ShapeQuery	UNCOVERED
shingleTokenFilter	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.ShingleTokenFilter	UNCOVERED
shortNumberProperty	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.mapping.ShortNumberProperty	UNCOVERED
shortType	org.finos.legend.engine.protocol.deephaven.metamodel.type.ShortType	UNCOVERED
significantLongTermsAggregate	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.SignificantLongTermsAggregate	UNCOVERED
significantLongTermsBucket	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.SignificantLongTermsBucket	UNCOVERED
significantStringTermsAggregate	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.SignificantStringTermsAggregate	UNCOVERED
significantStringTermsBucket	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.SignificantStringTermsBucket	UNCOVERED
significantTermsAggregateBase	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.SignificantTermsAggregateBase	UNCOVERED
significantTermsAggregation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.SignificantTermsAggregation	UNCOVERED
significantTermsBucketBase	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.SignificantTermsBucketBase	UNCOVERED
significantTextAggregation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.SignificantTextAggregation	UNCOVERED
simple	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.SingleExecutionPlan	UNCOVERED
simpleCaseExpression	org.finos.legend.engine.protocol.sql.metamodel.SimpleCaseExpression	UNCOVERED
simpleMovingAverageAggregation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.SimpleMovingAverageAggregation	UNCOVERED
simpleQueryStringQuery	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.SimpleQueryStringQuery	UNCOVERED
simpleValueAggregate	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.SimpleValueAggregate	UNCOVERED
singleAuthScheme	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.nodes.SingleAuthenticationSchemeRequirement	UNCOVERED
singleBucketAggregateBase	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.SingleBucketAggregateBase	UNCOVERED
singleColumn	org.finos.legend.engine.protocol.sql.metamodel.SingleColumn	UNCOVERED
singleExecutionParameters	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.service.SingleExecutionParameters	COVERED
singleExecutionTest	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.service.SingleExecutionTest	COVERED
singleMetricAggregateBase	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.SingleMetricAggregateBase	UNCOVERED
singleSecuritySchemeReq	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.store.service.model.SingleSecuritySchemeRequirement	UNCOVERED
snapshot	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.persistence.dataset.Snapshot	COVERED
snowballTokenFilter	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.SnowballTokenFilter	UNCOVERED
snowflake	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.store.relational.connection.specification.SnowflakeDatasourceSpecification	COVERED
snowflakeApp	org.finos.legend.engine.protocol.snowflake.snowflakeApp.metamodel.SnowflakeApp	COVERED
snowflakeArtifact	org.finos.legend.engine.protocol.snowflake.snowflakeApp.deployment.SnowflakeAppArtifact	UNCOVERED
snowflakeDeploymentConfig	org.finos.legend.engine.protocol.snowflake.snowflakeApp.deployment.SnowflakeAppDeploymentConfiguration	UNCOVERED
snowflakeDeploymentConfiguration	org.finos.legend.engine.protocol.snowflake.snowflakeApp.metamodel.SnowflakeAppDeploymentConfiguration	COVERED
snowflakeDeploymentContent	org.finos.legend.engine.protocol.snowflake.snowflakeApp.deployment.SnowflakeAppContent	UNCOVERED
snowflakeM2MUdf	org.finos.legend.engine.protocol.snowflake.snowflakeM2MUdf.metamodel.SnowflakeM2MUdf	COVERED
snowflakeM2MUdfArtifact	org.finos.legend.engine.protocol.snowflake.snowflakeM2MUdf.deployment.SnowflakeM2MUdfArtifact	UNCOVERED
snowflakeM2MUdfDeploymentConfig	org.finos.legend.engine.protocol.snowflake.snowflakeM2MUdf.deployment.SnowflakeM2MUdfDeploymentConfiguration	UNCOVERED
snowflakeM2MUdfDeploymentConfiguration	org.finos.legend.engine.protocol.snowflake.snowflakeM2MUdf.metamodel.SnowflakeM2MUdfDeploymentConfiguration	COVERED
snowflakeM2MUdfDeploymentContent	org.finos.legend.engine.protocol.snowflake.snowflakeM2MUdf.deployment.SnowflakeM2MUdfContent	UNCOVERED
snowflakePublic	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.store.relational.connection.authentication.SnowflakePublicAuthenticationStrategy	COVERED
sortItem	org.finos.legend.engine.protocol.sql.metamodel.SortItem	UNCOVERED
sortOperation	org.finos.legend.engine.protocol.deephaven.metamodel.SortOperation	UNCOVERED
sourceDerivedTime	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.persistence.relational.temporality.sourcederived.SourceDerivedTime	COVERED
sourceFieldResultPath	org.finos.legend.engine.protocol.store.elasticsearch.v7.metamodel.tds.SourceFieldResultPath	UNCOVERED
sourceSpecifiesFromAndThruDateTime	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.persistence.persister.validitymilestoning.derivation.SourceSpecifiesFromAndThruDateTime	COVERED
sourceSpecifiesFromDateTime	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.persistence.persister.validitymilestoning.derivation.SourceSpecifiesFromDateTime	COVERED
sourceSpecifiesInAndOutDateTime	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.persistence.persister.transactionmilestoning.derivation.SourceSpecifiesInAndOutDateTime	COVERED
sourceSpecifiesInDateTime	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.persistence.persister.transactionmilestoning.derivation.SourceSpecifiesInDateTime	COVERED
sourceTimeStart	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.persistence.relational.temporality.sourcederived.SourceTimeStart	COVERED
sourceTimeStartAndEnd	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.persistence.relational.temporality.sourcederived.SourceTimeStartAndEnd	COVERED
spanContainingQuery	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.SpanContainingQuery	UNCOVERED
spanFieldMaskingQuery	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.SpanFieldMaskingQuery	UNCOVERED
spanFirstQuery	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.SpanFirstQuery	UNCOVERED
spanMultiTermQuery	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.SpanMultiTermQuery	UNCOVERED
spanNearQuery	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.SpanNearQuery	UNCOVERED
spanNotQuery	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.SpanNotQuery	UNCOVERED
spanOrQuery	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.SpanOrQuery	UNCOVERED
spanTermQuery	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.SpanTermQuery	UNCOVERED
spanWithinQuery	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.SpanWithinQuery	UNCOVERED
spanner	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.store.relational.connection.specification.SpannerDatasourceSpecification	COVERED
sql	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.nodes.SQLExecutionNode	UNCOVERED
stage	org.finos.legend.engine.protocol.mongodb.schema.metamodel.aggregation.Stage	UNCOVERED
standardNumberProperty	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.mapping.StandardNumberProperty	UNCOVERED
standardTokenizer	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.StandardTokenizer	UNCOVERED
statement	org.finos.legend.engine.protocol.sql.metamodel.Statement	UNCOVERED
static	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.store.relational.connection.specification.StaticDatasourceSpecification	COVERED
